t,x,u
0.03,0.43,0.3219169943749474
0.03,0.44,0.29219110603922926
0.03,0.45,0.26218988716485503
0.03,0.46,0.23194324139654268
0.03,0.47000000000000003,0.2014813145857247
0.03,0.48,0.17083446504023092
0.03,0.49,0.1400332335643043
0.03,0.5,0.1091083133185143
0.03,0.51,0.07809051952931352
0.03,0.52,0.047010759078128406
0.03,0.53,0.015900000000000067
0.03,0.54,-0.015210759078128286
0.03,0.55,-0.0462905195293134
0.03,0.56,-0.07730831331851437
0.03,0.5700000000000001,-0.10823323356430438
0.03,0.58,-0.13903446504023104
0.03,0.59,-0.1696813145857248
0.03,0.6,-0.2001432413965426
0.03,0.61,-0.23038988716485462
0.03,0.62,-0.2603911060392291
0.03,0.63,-0.29011699437494737
0.03,0.64,-0.31953792024529143
0.03,0.65,-0.34862455268467796
0.03,0.66,-0.3773478906347804
0.03,0.67,-0.40567929156507265
0.03,0.68,-0.4335904997395467
0.03,0.6900000000000001,-0.4610536741017155
0.03,0.7000000000000001,-0.48804141575037124
0.03,0.71,-0.5145267949789969
0.03,0.72,-0.5404833778521307
0.03,0.73,-0.5658852522924731
0.03,0.74,-0.5907070536529762
0.03,0.75,-0.6149239897486897
0.03,0.76,-0.6385118653236518
0.03,0.77,-0.6614471059286888
0.03,0.78,-0.6837067811865475
0.03,0.79,-0.7052686274214113
0.03,0.8,-0.7261110696304596
0.03,0.81,-0.7462132427757892
0.03,0.8200000000000001,-0.7655550123756905
0.03,0.8300000000000001,-0.7841169943749474
0.03,0.84,-0.8018805742745618
0.03,0.85,-0.818827925502015
0.03,0.86,-0.8349420270039438
0.03,0.87,-0.8502066800438635
0.03,0.88,-0.8646065241883678
0.03,0.89,-0.8781270524660193
0.03,0.9,-0.8907546256839811
0.03,0.91,-0.9024764858882514
0.03,0.92,-0.9132807689542255
0.03,0.93,-0.9231565162951536
0.03,0.9400000000000001,-0.932093685676943
0.03,0.9500000000000001,-0.940083161128631
0.03,0.96,-0.9471167619387475
0.03,0.97,-0.9531872507286888
0.03,0.98,-0.9582883405951377
0.03,0.99,-0.9624147013144777
0.03,1.0,-0.96556196460308
0.04,0.0,0.9607894391523232
0.04,0.01,0.9708455335485081
0.04,0.02,0.9809986733067554
0.04,0.03,0.991249833749168
0.04,0.04,1.0016
0.04,0.05,1.0015065603657316
0.04,0.06,1.0004267284282715
0.04,0.07,0.9983619646030799
0.04,0.08,0.9953147013144777
0.04,0.09,0.9912883405951378
0.04,0.1,0.9862872507286888
0.04,0.11,0.9803167619387475
0.04,0.12,0.9733831611286311
0.04,0.13,0.9654936856769429
0.04,0.14,0.9566565162951535
0.04,0.15,0.9468807689542256
0.04,0.16,0.9361764858882515
0.04,0.17,0.9245546256839811
0.04,0.18,0.9120270524660193
0.04,0.19,0.898606524188368
0.04,0.2,0.8843066800438637
0.04,0.21,0.8691420270039437
0.04,0.22,0.8531279255020151
0.04,0.23,0.8362805742745617
0.04,0.24,0.8186169943749474
0.04,0.25,0.8001550123756905
0.04,0.26,0.7809132427757893
0.04,0.27,0.7609110696304595
0.04,0.28,0.7401686274214114
0.04,0.29,0.7187067811865476
0.04,0.3,0.6965471059286887
0.04,0.31,0.6737118653236519
0.04,0.32,0.6502239897486897
0.04,0.33,0.6261070536529765
0.04,0.34,0.6013852522924732
0.04,0.35000000000000003,0.5760833778521306
0.04,0.36,0.5502267949789965
0.04,0.37,0.5238414157503712
0.04,0.38,0.4969536741017152
0.04,0.39,0.4695904997395468
0.04,0.4,0.44177929156507256
0.04,0.41000000000000003,0.4135478906347806
0.04,0.42,0.3849245526846781
0.04,0.43,0.3559379202452915
0.04,0.44,0.3266169943749474
0.04,0.45,0.29699110603922924
0.04,0.46,0.267089887164855
0.04,0.47000000000000003,0.2369432413965427
0.04,0.48,0.2065813145857247
0.04,0.49,0.1760344650402309
0.04,0.5,0.1453332335643043
0.04,0.51,0.1145083133185143
0.04,0.52,0.08359051952931351
0.04,0.53,0.05261075907812841
0.04,0.54,0.021600000000000064
0.04,0.55,-0.009410759078128285
0.04,0.56,-0.040390519529313385
0.04,0.5700000000000001,-0.07130831331851438
0.04,0.58,-0.10213323356430437
0.04,0.59,-0.132834465040231
0.04,0.6,-0.16338131458572483
0.04,0.61,-0.19374324139654261
0.04,0.62,-0.2238898871648546
0.04,0.63,-0.2537911060392291
0.04,0.64,-0.28341699437494733
0.04,0.65,-0.31273792024529146
0.04,0.66,-0.341724552684678
0.04,0.67,-0.3703478906347804
0.04,0.68,-0.39857929156507266
0.04,0.6900000000000001,-0.42639049973954674
0.04,0.7000000000000001,-0.45375367410171547
0.04,0.71,-0.4806414157503712
0.04,0.72,-0.5070267949789968
0.04,0.73,-0.5328833778521308
0.04,0.74,-0.5581852522924732
0.04,0.75,-0.5829070536529762
0.04,0.76,-0.6070239897486897
0.04,0.77,-0.6305118653236518
0.04,0.78,-0.6533471059286888
0.04,0.79,-0.6755067811865475
0.04,0.8,-0.6969686274214113
0.04,0.81,-0.7177110696304595
0.04,0.8200000000000001,-0.7377132427757891
0.04,0.8300000000000001,-0.7569550123756905
0.04,0.84,-0.7754169943749475
0.04,0.85,-0.7930805742745619
0.04,0.86,-0.809927925502015
0.04,0.87,-0.8259420270039438
0.04,0.88,-0.8411066800438635
0.04,0.89,-0.8554065241883678
0.04,0.9,-0.8688270524660193
0.04,0.91,-0.881354625683981
0.04,0.92,-0.8929764858882513
0.04,0.93,-0.9036807689542256
0.04,0.9400000000000001,-0.9134565162951537
0.04,0.9500000000000001,-0.922293685676943
0.04,0.96,-0.930183161128631
0.04,0.97,-0.9371167619387475
0.04,0.98,-0.9430872507286888
0.04,0.99,-0.9480883405951377
0.04,1.0,-0.9521147013144777
0.05,0.0,0.951229424500714
0.05,0.01,0.9612894391523231
0.05,0.02,0.9714455335485083
0.05,0.03,0.9816986733067552
0.05,0.04,0.9920498337491681
0.05,0.05,1.0025000000000002
0.05,0.06,1.0025065603657317
0.05,0.07,1.0015267284282716
0.05,0.08,0.9995619646030799
0.05,0.09,0.9966147013144777
0.05,0.1,0.9926883405951378
0.05,0.11,0.9877872507286888
0.05,0.12,0.9819167619387476
0.05,0.13,0.9750831611286311
0.05,0.14,0.967293685676943
0.05,0.15,0.9585565162951535
0.05,0.16,0.9488807689542256
0.05,0.17,0.9382764858882515
0.05,0.18,0.926754625683981
0.05,0.19,0.9143270524660193
0.05,0.2,0.9010065241883679
0.05,0.21,0.8868066800438636
0.05,0.22,0.8717420270039438
0.05,0.23,0.8558279255020151
0.05,0.24,0.8390805742745617
0.05,0.25,0.8215169943749474
0.05,0.26,0.8031550123756905
0.05,0.27,0.7840132427757893
0.05,0.28,0.7641110696304595
0.05,0.29,0.7434686274214114
0.05,0.3,0.7221067811865476
0.05,0.31,0.7000471059286887
0.05,0.32,0.677311865323652
0.05,0.33,0.6539239897486896
0.05,0.34,0.6299070536529766
0.05,0.35000000000000003,0.6052852522924732
0.05,0.36,0.5800833778521306
0.05,0.37,0.5543267949789965
0.05,0.38,0.5280414157503712
0.05,0.39,0.5012536741017153
0.05,0.4,0.47399049973954677
0.05,0.41000000000000003,0.44627929156507257
0.05,0.42,0.4181478906347806
0.05,0.43,0.38962455268467816
0.05,0.44,0.3607379202452915
0.05,0.45,0.3315169943749474
0.05,0.46,0.30199110603922924
0.05,0.47000000000000003,0.272189887164855
0.05,0.48,0.2421432413965427
0.05,0.49,0.2118813145857247
0.05,0.5,0.1814344650402309
0.05,0.51,0.15083323356430434
0.05,0.52,0.12010831331851429
0.05,0.53,0.08929051952931352
0.05,0.54,0.05841075907812841
0.05,0.55,0.02750000000000005
0.05,0.56,-0.0034107590781282757
0.05,0.5700000000000001,-0.03429051952931339
0.05,0.58,-0.06510831331851442
0.05,0.59,-0.09583323356430434
0.05,0.6,-0.12643446504023098
0.05,0.61,-0.15688131458572482
0.05,0.62,-0.18714324139654262
0.05,0.63,-0.21718988716485466
0.05,0.64,-0.24699110603922908
0.05,0.65,-0.2765169943749473
0.05,0.66,-0.30573792024529145
0.05,0.67,-0.334624552684678
0.05,0.68,-0.36314789063478037
0.05,0.6900000000000001,-0.3912792915650727
0.05,0.7000000000000001,-0.4189904997395468
0.05,0.71,-0.4462536741017155
0.05,0.72,-0.4730414157503712
0.05,0.73,-0.49932679497899674
0.05,0.74,-0.5250833778521308
0.05,0.75,-0.5502852522924732
0.05,0.76,-0.5749070536529762
0.05,0.77,-0.5989239897486897
0.05,0.78,-0.6223118653236518
0.05,0.79,-0.6450471059286889
0.05,0.8,-0.6671067811865475
0.05,0.81,-0.6884686274214113
0.05,0.8200000000000001,-0.7091110696304594
0.05,0.8300000000000001,-0.729013242775789
0.05,0.84,-0.7481550123756905
0.05,0.85,-0.7665169943749475
0.05,0.86,-0.7840805742745619
0.05,0.87,-0.800827925502015
0.05,0.88,-0.8167420270039438
0.05,0.89,-0.8318066800438635
0.05,0.9,-0.8460065241883679
0.05,0.91,-0.8593270524660194
0.05,0.92,-0.871754625683981
0.05,0.93,-0.8832764858882513
0.05,0.9400000000000001,-0.8938807689542255
0.05,0.9500000000000001,-0.9035565162951537
0.05,0.96,-0.912293685676943
0.05,0.97,-0.920083161128631
0.05,0.98,-0.9269167619387475
0.05,0.99,-0.9327872507286888
0.05,1.0,-0.9376883405951377
0.06,0.0,0.9417645335842487
0.06,0.01,0.9518294245007138
0.06,0.02,0.9619894391523233
0.06,0.03,0.9722455335485082
0.06,0.04,0.9825986733067551
0.06,0.05,0.993049833749168
0.06,0.06,1.0036
0.06,0.07,1.0037065603657316
0.06,0.08,1.0028267284282715
0.06,0.09,1.0009619646030798
0.06,0.1,0.9981147013144778
0.06,0.11,0.9942883405951377
0.06,0.12,0.9894872507286887
0.06,0.13,0.9837167619387476
0.06,0.14,0.9769831611286312
0.06,0.15,0.969293685676943
0.06,0.16,0.9606565162951535
0.06,0.17,0.9510807689542256
0.06,0.18,0.9405764858882516
0.06,0.19,0.9291546256839811
0.06,0.2,0.9168270524660194
0.06,0.21,0.9036065241883678
0.06,0.22,0.8895066800438636
0.06,0.23,0.8745420270039438
0.06,0.24,0.8587279255020152
0.06,0.25,0.8420805742745617
0.06,0.26,0.8246169943749474
0.06,0.27,0.8063550123756905
0.06,0.28,0.7873132427757894
0.06,0.29,0.7675110696304596
0.06,0.3,0.7469686274214115
0.06,0.31,0.7257067811865475
0.06,0.32,0.7037471059286887
0.06,0.33,0.6811118653236519
0.06,0.34,0.6578239897486896
0.06,0.35000000000000003,0.6339070536529766
0.06,0.36,0.6093852522924732
0.06,0.37,0.5842833778521306
0.06,0.38,0.5586267949789965
0.06,0.39,0.5324414157503713
0.06,0.4,0.5057536741017152
0.06,0.41000000000000003,0.47859049973954676
0.06,0.42,0.45097929156507255
0.06,0.43,0.42294789063478055
0.06,0.44,0.3945245526846781
0.06,0.45,0.3657379202452915
0.06,0.46,0.3366169943749474
0.06,0.47000000000000003,0.3071911060392292
0.06,0.48,0.27748988716485495
0.06,0.49,0.2475432413965427
0.06,0.5,0.21738131458572468
0.06,0.51,0.1870344650402309
0.06,0.52,0.15653323356430432
0.06,0.53,0.1259083133185143
0.06,0.54,0.09519051952931354
0.06,0.55,0.0644107590781284
0.06,0.56,0.03360000000000006
0.06,0.5700000000000001,0.0027892409218717735
0.06,0.58,-0.027990519529313418
0.06,0.59,-0.05870831331851444
0.06,0.6,-0.08933323356430435
0.06,0.61,-0.11983446504023097
0.06,0.62,-0.15018131458572478
0.06,0.63,-0.18034324139654265
0.06,0.64,-0.21028988716485467
0.06,0.65,-0.23999110603922907
0.06,0.66,-0.2694169943749473
0.06,0.67,-0.29853792024529147
0.06,0.68,-0.32732455268467797
0.06,0.6900000000000001,-0.35574789063478035
0.06,0.7000000000000001,-0.3837792915650726
0.06,0.71,-0.41139049973954683
0.06,0.72,-0.4385536741017156
0.06,0.73,-0.4652414157503712
0.06,0.74,-0.49142679497899683
0.06,0.75,-0.5170833778521308
0.06,0.76,-0.5421852522924732
0.06,0.77,-0.5667070536529762
0.06,0.78,-0.5906239897486897
0.06,0.79,-0.6139118653236517
0.06,0.8,-0.6365471059286888
0.06,0.81,-0.6585067811865476
0.06,0.8200000000000001,-0.6797686274214114
0.06,0.8300000000000001,-0.7003110696304595
0.06,0.84,-0.720113242775789
0.06,0.85,-0.7391550123756905
0.06,0.86,-0.7574169943749475
0.06,0.87,-0.7748805742745619
0.06,0.88,-0.791527925502015
0.06,0.89,-0.8073420270039438
0.06,0.9,-0.8223066800438634
0.06,0.91,-0.8364065241883679
0.06,0.92,-0.8496270524660194
0.06,0.93,-0.8619546256839811
0.06,0.9400000000000001,-0.8733764858882512
0.06,0.9500000000000001,-0.8838807689542255
0.06,0.96,-0.8934565162951537
0.06,0.97,-0.902093685676943
0.06,0.98,-0.909783161128631
0.06,0.99,-0.9165167619387474
0.06,1.0,-0.9222872507286889
0.07,0.0,0.9323938199059483
0.07,0.01,0.9424645335842485
0.07,0.02,0.952629424500714
0.07,0.03,0.9628894391523234
0.07,0.04,0.9732455335485083
0.07,0.05,0.9836986733067552
0.07,0.06,0.9942498337491681
0.07,0.07,1.0049000000000001
0.07,0.08,1.0051065603657314
0.07,0.09,1.0043267284282713
0.07,0.1,1.00256196460308
0.07,0.11,0.9998147013144778
0.07,0.12,0.9960883405951377
0.07,0.13,0.9913872507286887
0.07,0.14,0.9857167619387476
0.07,0.15,0.9790831611286311
0.07,0.16,0.9714936856769429
0.07,0.17,0.9629565162951534
0.07,0.18,0.9534807689542255
0.07,0.19,0.9430764858882515
0.07,0.2,0.9317546256839812
0.07,0.21,0.9195270524660194
0.07,0.22,0.9064065241883679
0.07,0.23,0.8924066800438636
0.07,0.24,0.8775420270039438
0.07,0.25,0.8618279255020151
0.07,0.26,0.8452805742745617
0.07,0.27,0.8279169943749474
0.07,0.28,0.8097550123756905
0.07,0.29,0.7908132427757893
0.07,0.3,0.7711110696304596
0.07,0.31,0.7506686274214114
0.07,0.32,0.7295067811865477
0.07,0.33,0.7076471059286887
0.07,0.34,0.6851118653236519
0.07,0.35000000000000003,0.6619239897486896
0.07,0.36,0.6381070536529766
0.07,0.37,0.6136852522924733
0.07,0.38,0.5886833778521305
0.07,0.39,0.5631267949789965
0.07,0.4,0.5370414157503712
0.07,0.41000000000000003,0.5104536741017153
0.07,0.42,0.4833904997395468
0.07,0.43,0.45587929156507256
0.07,0.44,0.42794789063478056
0.07,0.45,0.3996245526846781
0.07,0.46,0.37093792024529154
0.07,0.47000000000000003,0.34191699437494744
0.07,0.48,0.3125911060392292
0.07,0.49,0.28298988716485496
0.07,0.5,0.2531432413965427
0.07,0.51,0.2230813145857247
0.07,0.52,0.1928344650402309
0.07,0.53,0.1624332335643043
0.07,0.54,0.1319083133185143
0.07,0.55,0.10129051952931353
0.07,0.56,0.07061075907812836
0.07,0.5700000000000001,0.03990000000000009
0.07,0.58,0.009189240921871789
0.07,0.59,-0.021490519529313412
0.07,0.6,-0.05210831331851445
0.07,0.61,-0.0826332335643044
0.07,0.62,-0.11303446504023096
0.07,0.63,-0.14328131458572477
0.07,0.64,-0.17334324139654267
0.07,0.65,-0.20318988716485467
0.07,0.66,-0.23279110603922906
0.07,0.67,-0.26211699437494734
0.07,0.68,-0.2911379202452915
0.07,0.6900000000000001,-0.319824552684678
0.07,0.7000000000000001,-0.3481478906347803
0.07,0.71,-0.3760792915650725
0.07,0.72,-0.4035904997395468
0.07,0.73,-0.4306536741017155
0.07,0.74,-0.4572414157503712
0.07,0.75,-0.48332679497899683
0.07,0.76,-0.5088833778521308
